Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,15/02/2018 10:41:31,24752541,6,7,433,1772,431,0,72.1666666667,175.7923964984,1460,0,253.1428571429,544.7285038046,89.0817633632,0.5251986049,2062711.75,3933035.23427784,10006900,1,20135127,4027025.4,5477004.89037058,10046573,151,24712030,4118671.66666667,4920444.56499897,10047419,1,0,0,0,0,132,176,0.2423993561,0.2827992488,0,1460,157.5,398.7885018788,159032.269230769,0,0,0,1,0,0,0,0,1,169.6153846154,72.1666666667,253.1428571429,0,0,0,0,0,0,6,433,7,1772,8192,946,3,20,61077.0,29100.2724729512,81654,40500,10006486.5,584.7773080413,10006900,10006073,Benign
443,6,15/02/2018 03:54:15,61363156,15,31,716,30458,378,0,47.7333333333,109.3607834298,1460,0,982.5161290323,668.4738773738,508.0247176335,0.7496354979,1363625.68888889,3448209.61999033,10127947,0,61363156,4383082.57142857,5160147.87640706,10213153,472,61277639,2042587.96666667,4110405.21585324,10209106,0,0,0,0,0,312,692,0.244446358,0.5051891399,0,1460,663.2765957447,704.8870616331,496865.769657724,0,0,0,1,0,0,0,0,2,677.6956521739,47.7333333333,982.5161290323,0,0,0,0,0,0,15,716,31,30458,8192,114,8,20,171165.5,218587.13919053,617342,80958,10055955.1666667,73596.1413429175,10127947,9955414,Benign
53,17,15/02/2018 01:53:48,70599,2,2,64,182,32,32,32.0,0.0,91,91,91.0,0.0,3484.4686185357,56.6580263177,23533.0,28636.4944782004,55429,33,55429,55429.0,0.0,55429,55429,33,33.0,0.0,33,33,0,0,0,0,16,16,28.3290131588,28.3290131588,32,91,55.6,32.3156308928,1044.3,0,0,0,0,0,0,0,0,1,69.5,32.0,91.0,0,0,0,0,0,0,2,64,2,182,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 12:29:35,160564,2,2,62,190,31,31,31.0,0.0,95,95,95.0,0.0,1569.4676266162,24.9121845495,53521.3333333333,62685.9323958201,122681,442,123123,123123.0,0.0,123123,123123,160122,160122.0,0.0,160122,160122,0,0,0,0,16,16,12.4560922747,12.4560922747,31,95,56.6,35.0542436803,1228.8,0,0,0,0,0,0,0,0,1,70.75,31.0,95.0,0,0,0,0,0,0,2,62,2,190,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 09:29:48,11298518,4,4,323,972,323,0,80.75,161.5,972,0,243.0,486.0,114.6168019558,0.7080574638,1614074.0,2781525.61687796,6295661,3,6296258,2098752.66666667,3634887.31112263,6295959,44,11298515,3766171.66666667,3324811.79703669,6295661,300,0,0,0,0,136,136,0.3540287319,0.3540287319,0,972,143.8888888889,328.4008390841,107847.111111111,0,0,0,1,0,0,0,0,1,161.875,80.75,243.0,0,0,0,0,0,0,4,323,4,972,26883,219,1,32,303.0,0.0,303,303,6295661.0,0.0,6295661,6295661,DoS attacks-GoldenEye
53,17,15/02/2018 02:50:31,66515,1,1,49,156,49,49,49.0,0.0,156,156,156.0,0.0,3082.0115763362,30.0684056228,66515.0,0.0,66515,66515,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,15.0342028114,15.0342028114,49,156,84.6666666667,61.7764788033,3816.3333333333,0,0,0,0,0,0,0,0,1,127.0,49.0,156.0,0,0,0,0,0,0,1,49,1,156,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
445,6,15/02/2018 09:15:51,135285,2,0,1,0,1,0,0.5,0.7071067812,0,0,0.0,0.0,7.391802491,14.7836049821,135285.0,0.0,135285,135285,135285,135285.0,0.0,135285,135285,0,0.0,0.0,0,0,0,0,0,0,52,0,14.7836049821,0.0,0,1,0.6666666667,0.5773502692,0.3333333333,0,0,0,0,1,0,0,0,0,1.0,0.5,0.0,0,0,0,0,0,0,2,1,0,0,252,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 11:28:58,284,1,1,42,74,42,42,42.0,0.0,74,74,74.0,0.0,408450.704225352,7042.2535211268,284.0,0.0,284,284,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3521.1267605634,3521.1267605634,42,74,52.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,79.0,42.0,74.0,0,0,0,0,0,0,1,42,1,74,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 11:44:48,538178,9,9,556,5362,205,0,61.7777777778,88.1401976651,1460,0,595.7777777778,645.268505697,10996.3617985128,33.4461832331,31657.5294117647,74170.8946353939,290166,1,538178,67272.25,99195.6418019461,290166,16,207027,25878.375,58499.9671426953,166301,1,0,0,0,0,192,192,16.7230916165,16.7230916165,0,1460,311.4736842105,515.2522972531,265484.929824561,0,0,0,1,0,0,0,0,1,328.7777777778,61.7777777778,595.7777777778,0,0,0,0,0,0,9,556,9,5362,8192,288,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 09:35:11,29184,2,2,84,116,42,42,42.0,0.0,58,58,58.0,0.0,6853.0701754386,137.0614035088,9728.0,16195.5567054671,28429,355,28784,28784.0,0.0,28784,28784,28829,28829.0,0.0,28829,28829,0,0,0,0,16,16,68.5307017544,68.5307017544,42,58,48.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,60.5,42.0,58.0,0,0,0,0,0,0,2,84,2,116,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 11:15:41,1087,1,1,37,96,37,37,37.0,0.0,96,96,96.0,0.0,122355.105795768,1839.9264029439,1087.0,0.0,1087,1087,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,919.9632014719,919.9632014719,37,96,56.6666666667,34.0636658822,1160.3333333333,0,0,0,0,0,0,0,0,1,85.0,37.0,96.0,0,0,0,0,0,0,1,37,1,96,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 05:27:08,6229594,17,30,665,27770,346,0,39.1176470588,95.7952780366,1432,0,925.6666666667,636.7735121274,4564.5029194519,7.5446329247,135425.956521739,886041.426921362,6012533,0,6229594,389349.625,1499969.36809918,6012727,22,6217752,214405.24137931,1115549.37665867,6012541,0,0,0,0,0,352,612,2.7289097813,4.8157231434,0,1432,592.3958333333,665.1309818081,442399.222960993,0,0,0,1,0,0,0,0,1,605.0,39.1176470588,925.6666666667,0,0,0,0,0,0,17,665,30,27770,8192,66,3,20,216867.0,0.0,216867,216867,6012533.0,0.0,6012533,6012533,Benign
80,6,15/02/2018 11:36:29,5995748,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.6671394462,1998582.66666667,3427504.2143995,5956259,157,5995748,2997874.0,4183788.18972113,5956259,39489,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5003545846,0.1667848615,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,65535,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 08:51:59,80605372,34,70,7445,21622,789,0,218.9705882353,292.8735879226,1430,0,308.8857142857,535.8612340073,360.6087197265,1.2902365862,782576.427184466,4925008.70699619,42657154,0,80520499,2440015.12121212,8568161.09421444,42742470,380,80565363,1167613.95652174,6014962.69959771,42694114,0,1,0,0,0,680,1400,0.4218081147,0.8684284715,0,1430,277.2666666667,469.0697476976,220026.428205128,0,1,0,0,1,0,0,0,2,279.9326923077,218.9705882353,308.8857142857,0,0,0,0,0,0,34,7445,70,21622,257,315,23,20,2957579.5,3890895.36856551,5708858,206301,34548659.0,11467143.5994344,42657154,26440164,Benign
50096,6,15/02/2018 10:01:21,38,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,52631.5789473684,38.0,0.0,38,38,38,38.0,0.0,38,38,0,0.0,0.0,0,0,0,0,0,0,40,0,52631.5789473684,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,123,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 05:26:24,54574251,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0366473193,54574251.0,0.0,54574251,54574251,54574251,54574251.0,0.0,54574251,54574251,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0366473193,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 10:27:26,237,1,1,43,59,43,43,43.0,0.0,59,59,59.0,0.0,430379.746835443,8438.8185654009,237.0,0.0,237,237,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,4219.4092827004,4219.4092827004,43,59,48.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,0,0,0,0,0,0,1,43,1,59,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 11:21:54,293,1,1,41,105,41,41,41.0,0.0,105,105,105.0,0.0,498293.515358362,6825.9385665529,293.0,0.0,293,293,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3412.9692832765,3412.9692832765,41,105,62.3333333333,36.9504172281,1365.3333333333,0,0,0,0,0,0,0,0,1,93.5,41.0,105.0,0,0,0,0,0,0,1,41,1,105,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 09:23:20,91751774,21,18,10480,5920,1429,0,499.0476190476,451.0956080689,1460,0,328.8888888889,469.2122169927,178.7431379801,0.4250599013,2414520.36842105,9903377.59183398,53095196,1,91751774,4587588.7,13435095.9319744,53095196,309,91667945,5392232.05882353,14515877.0189482,53178111,1,0,0,0,0,432,372,0.2288784084,0.1961814929,0,1460,410.0,460.3651839183,211936.102564103,0,0,0,1,0,0,0,0,0,420.5128205128,499.0476190476,328.8888888889,0,0,0,0,0,0,21,10480,18,5920,8192,513,14,20,258314.666666667,252977.456626738,550194,102254,30253876.6666667,23499226.0000349,53095196,6147823,Benign
53,17,15/02/2018 02:40:56,1012,1,1,58,124,58,58,58.0,0.0,124,124,124.0,0.0,179841.897233202,1976.2845849802,1012.0,0.0,1012,1012,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,988.1422924901,988.1422924901,58,124,80.0,38.1051177665,1452.0,0,0,0,0,0,0,0,0,1,120.0,58.0,124.0,0,0,0,0,0,0,1,58,1,124,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 11:58:58,5314593,6,4,599,152,517,0,99.8333333333,205.451129631,152,0,38.0,76.0,141.3090334481,1.8816116305,590510.333333333,1729382.94855933,5201868,16,5314593,1062918.6,2348878.51517427,5264662,16,89686,29895.3333333333,33383.4981140882,66046,231,0,0,0,0,132,92,1.1289669783,0.7526446522,0,517,68.2727272727,155.7825990983,24268.2181818182,0,0,0,1,0,0,0,0,0,75.1,99.8333333333,38.0,0,0,0,0,0,0,6,599,4,152,8192,946,3,20,112709.0,0.0,112709,112709,5201868.0,0.0,5201868,5201868,Benign
80,6,15/02/2018 09:54:57,1902396,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.051305827,1902396.0,0.0,1902396,1902396,1902396,1902396.0,0.0,1902396,1902396,0,0.0,0.0,0,0,0,0,0,0,64,0,1.051305827,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Go
